Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde13109      Vardas86326       4.56            4.40
Pavarde71709      Vardas98842       4.56            4.60
Pavarde94388      Vardas39818       4.56            4.40
Pavarde72061      Vardas59304       4.56            5.00
Pavarde96669      Vardas5718        4.56            4.40
Pavarde43906      Vardas84364       4.56            4.60
Pavarde16165      Vardas58830       4.56            4.80
Pavarde11648      Vardas27181       4.56            4.40
Pavarde70529      Vardas14868       4.56            4.40
Pavarde92322      Vardas17315       4.56            4.40
Pavarde39866      Vardas56303       4.56            5.00
Pavarde77197      Vardas13583       4.56            4.20
Pavarde49868      Vardas73892       4.56            4.40
Pavarde36972      Vardas24184       4.56            4.60
Pavarde60667      Vardas22995       4.56            4.80
Pavarde48755      Vardas40577       4.56            4.00
Pavarde45680      Vardas99537       4.56            4.60
Pavarde25352      Vardas86124       4.56            4.40
Pavarde67624      Vardas57102       4.56            4.40
Pavarde62649      Vardas81592       4.56            4.40
Pavarde12846      Vardas43741       4.56            4.60
Pavarde48826      Vardas48432       4.56            5.40
Pavarde14096      Vardas90301       4.56            4.40
Pavarde17384      Vardas77318       4.56            4.40
Pavarde15558      Vardas70046       4.56            4.00
Pavarde37551      Vardas45015       4.56            4.40
Pavarde93875      Vardas35261       4.56            4.60
Pavarde91560      Vardas27406       4.56            5.00
Pavarde96864      Vardas75371       4.56            4.60
Pavarde3556       Vardas45900       4.56            4.40
Pavarde79023      Vardas13101       4.56            4.00
Pavarde30911      Vardas62586       4.56            4.00
Pavarde76833      Vardas46309       4.56            4.40
Pavarde1          Vardas65613       4.56            4.80
Pavarde56949      Vardas14296       4.56            4.00
Pavarde21417      Vardas13586       4.56            4.00
Pavarde45432      Vardas66436       4.56            4.40
Pavarde39940      Vardas93545       4.56            4.60
Pavarde64311      Vardas68401       4.56            4.40
Pavarde13691      Vardas38808       4.56            5.00
Pavarde25755      Vardas90480       4.56            4.40
Pavarde84524      Vardas38491       4.56            4.40
Pavarde73062      Vardas75887       4.56            4.40
Pavarde12916      Vardas16025       4.56            4.80
Pavarde44401      Vardas95663       4.56            5.00
Pavarde3646       Vardas14222       4.56            4.40
Pavarde36990      Vardas37929       4.56            4.80
Pavarde79119      Vardas46184       4.56            5.20
Pavarde77094      Vardas6074        4.56            4.60
Pavarde57309      Vardas58446       4.56            4.40
Pavarde92185      Vardas93137       4.56            4.40
Pavarde52097      Vardas28772       4.56            4.20
Pavarde90150      Vardas93715       4.56            4.40
Pavarde52121      Vardas1188        4.56            4.80
Pavarde79622      Vardas34183       4.56            4.00
Pavarde11324      Vardas99351       4.56            4.80
Pavarde46705      Vardas26755       4.56            4.40
Pavarde62771      Vardas326         4.56            4.40
Pavarde4211       Vardas44216       4.56            4.40
Pavarde1777       Vardas56801       4.56            4.60
Pavarde69591      Vardas56817       4.56            4.40
Pavarde50054      Vardas45992       4.56            4.60
Pavarde80772      Vardas9728        4.56            5.00
Pavarde55076      Vardas18461       4.56            4.80
Pavarde47943      Vardas21204       4.56            4.80
Pavarde20646      Vardas9605        4.56            4.40
Pavarde52729      Vardas96842       4.56            4.40
Pavarde58308      Vardas67312       4.56            4.40
Pavarde58416      Vardas89262       4.56            4.80
Pavarde39897      Vardas18954       4.56            4.80
Pavarde68181      Vardas20907       4.56            4.40
Pavarde94457      Vardas16434       4.56            4.80
Pavarde29289      Vardas51096       4.56            4.00
Pavarde87946      Vardas58757       4.56            5.00
Pavarde52691      Vardas49711       4.56            4.60
Pavarde79012      Vardas51599       4.56            4.40
Pavarde37983      Vardas82579       4.56            4.40
Pavarde83797      Vardas87163       4.56            4.80
Pavarde3494       Vardas58580       4.56            5.20
Pavarde15578      Vardas32299       4.56            4.40
Pavarde22776      Vardas96013       4.56            4.40
Pavarde22547      Vardas32377       4.56            4.00
Pavarde48137      Vardas75130       4.56            4.60
Pavarde28081      Vardas90926       4.56            4.40
Pavarde16576      Vardas76639       4.56            4.60
Pavarde53109      Vardas7245        4.56            4.40
Pavarde94276      Vardas88282       4.56            4.40
Pavarde97188      Vardas50142       4.56            4.40
Pavarde67840      Vardas73881       4.56            4.40
Pavarde8847       Vardas11949       4.56            4.80
Pavarde53814      Vardas37728       4.56            4.40
Pavarde21710      Vardas63888       4.56            4.00
Pavarde98222      Vardas7694        4.56            4.40
Pavarde311        Vardas73865       4.56            4.00
Pavarde82363      Vardas23723       4.56            4.80
Pavarde9715       Vardas64155       4.56            4.80
Pavarde32841      Vardas55214       4.56            4.40
Pavarde7837       Vardas43919       4.56            4.60
Pavarde94803      Vardas32904       4.56            4.00
Pavarde88438      Vardas35974       4.56            4.40
Pavarde5101       Vardas70105       4.56            4.00
Pavarde4313       Vardas5844        4.56            4.00
Pavarde43665      Vardas75814       4.56            4.40
Pavarde20632      Vardas41861       4.56            4.60
Pavarde28258      Vardas39374       4.56            4.40
Pavarde14737      Vardas73860       4.56            4.80
Pavarde11828      Vardas95876       4.56            4.80
Pavarde37855      Vardas90356       4.56            5.00
Pavarde78803      Vardas13655       4.56            4.60
Pavarde79208      Vardas16618       4.56            5.00
Pavarde46247      Vardas10690       4.56            5.00
Pavarde63895      Vardas37187       4.56            4.80
Pavarde44812      Vardas55435       4.56            4.40
Pavarde47111      Vardas79676       4.56            4.80
Pavarde43746      Vardas21114       4.56            4.00
Pavarde35118      Vardas45444       4.56            4.60
Pavarde19669      Vardas42682       4.56            4.40
Pavarde5221       Vardas15293       4.56            4.80
Pavarde49859      Vardas58868       4.56            4.40
Pavarde40752      Vardas74213       4.56            4.40
Pavarde46948      Vardas58118       4.56            4.40
Pavarde17260      Vardas70689       4.56            4.40
Pavarde33416      Vardas81525       4.56            4.80
Pavarde3431       Vardas76162       4.56            4.40
Pavarde43301      Vardas52721       4.56            4.00
Pavarde40721      Vardas48592       4.56            4.60
Pavarde61995      Vardas41262       4.56            4.00
Pavarde35039      Vardas11945       4.56            4.20
Pavarde59300      Vardas4758        4.56            4.40
Pavarde92163      Vardas38902       4.56            4.40
Pavarde68205      Vardas33540       4.56            4.80
Pavarde62635      Vardas22930       4.56            4.80
Pavarde72891      Vardas39198       4.56            4.80
Pavarde74111      Vardas64052       4.56            4.40
Pavarde55939      Vardas37412       4.56            4.00
Pavarde39667      Vardas88434       4.56            4.40
Pavarde79743      Vardas35718       4.56            4.40
Pavarde51886      Vardas55869       4.56            4.40
Pavarde12426      Vardas7968        4.56            4.80
Pavarde86289      Vardas2433        4.56            4.40
Pavarde977        Vardas87616       4.56            4.80
Pavarde86529      Vardas75543       4.56            4.60
Pavarde21700      Vardas53113       4.56            4.80
Pavarde57307      Vardas71703       4.56            4.40
Pavarde8130       Vardas95614       4.56            4.00
Pavarde82959      Vardas27906       4.56            5.00
Pavarde70613      Vardas96421       4.56            4.60
Pavarde58107      Vardas99306       4.56            4.00
Pavarde43282      Vardas30593       4.56            4.80
Pavarde67901      Vardas24305       4.56            4.40
Pavarde49449      Vardas99204       4.56            4.40
Pavarde31657      Vardas98775       4.56            4.80
Pavarde6075       Vardas66095       4.56            4.60
Pavarde34621      Vardas31616       4.56            5.00
Pavarde84492      Vardas53842       4.56            4.40
Pavarde26395      Vardas99703       4.56            4.40
Pavarde91962      Vardas21647       4.56            4.40
Pavarde50109      Vardas34455       4.56            5.00
Pavarde15600      Vardas53148       4.56            4.80
Pavarde95994      Vardas11841       4.56            4.40
Pavarde36332      Vardas88201       4.56            5.00
Pavarde60198      Vardas84478       4.56            4.40
Pavarde58550      Vardas87691       4.56            4.40
Pavarde26928      Vardas29402       4.56            4.40
Pavarde54624      Vardas5639        4.56            5.00
Pavarde71216      Vardas65242       4.56            4.80
Pavarde70996      Vardas13149       4.56            4.40
Pavarde81403      Vardas81254       4.56            5.00
Pavarde3183       Vardas39587       4.56            4.00
Pavarde84667      Vardas45863       4.56            4.60
Pavarde74320      Vardas55549       4.56            4.60
Pavarde69330      Vardas30273       4.56            4.40
Pavarde74538      Vardas91339       4.56            4.40
Pavarde3401       Vardas62233       4.60            4.40
Pavarde68878      Vardas16100       4.60            4.20
Pavarde31285      Vardas67947       4.60            4.80
Pavarde43517      Vardas59754       4.60            4.40
Pavarde46190      Vardas68097       4.60            4.80
Pavarde92677      Vardas78084       4.60            4.00
Pavarde68330      Vardas87317       4.60            4.80
Pavarde7661       Vardas44954       4.60            4.60
Pavarde43582      Vardas64056       4.60            4.60
Pavarde89974      Vardas1386        4.60            4.00
