Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde75457      Vardas88644       7.60            7.40
Pavarde85630      Vardas29947       7.60            8.00
Pavarde31690      Vardas24755       7.60            7.80
Pavarde58052      Vardas40727       7.60            8.00
Pavarde74525      Vardas26352       7.60            7.00
Pavarde96558      Vardas92067       7.60            7.80
Pavarde10839      Vardas6469        7.60            7.40
Pavarde58666      Vardas60047       7.60            7.80
Pavarde10076      Vardas80149       7.60            7.00
Pavarde89459      Vardas95107       7.60            7.60
Pavarde32856      Vardas73748       7.60            7.40
Pavarde65528      Vardas6567        7.60            7.60
Pavarde3789       Vardas84754       7.60            7.40
Pavarde37228      Vardas48139       7.60            7.40
Pavarde55745      Vardas64729       7.60            7.00
Pavarde34332      Vardas34728       7.60            7.40
Pavarde57539      Vardas57613       7.60            7.40
Pavarde72478      Vardas28911       7.60            7.40
Pavarde61632      Vardas26982       7.60            6.80
Pavarde1839       Vardas92620       7.60            7.20
Pavarde45539      Vardas42808       7.60            7.40
Pavarde40250      Vardas40827       7.60            7.40
Pavarde2567       Vardas99064       7.60            7.40
Pavarde16731      Vardas56956       7.60            7.40
Pavarde98368      Vardas74514       7.60            8.00
Pavarde29813      Vardas5524        7.60            7.40
Pavarde5819       Vardas519         7.60            7.40
Pavarde72094      Vardas25406       7.60            7.40
Pavarde89602      Vardas84504       7.60            8.20
Pavarde48196      Vardas45439       7.60            8.00
Pavarde11692      Vardas15329       7.60            8.40
Pavarde76511      Vardas61535       7.60            7.80
Pavarde1746       Vardas10848       7.60            7.00
Pavarde69575      Vardas99580       7.60            7.00
Pavarde24590      Vardas80757       7.60            7.40
Pavarde61886      Vardas5615        7.60            7.40
Pavarde1803       Vardas31275       7.60            7.80
Pavarde7905       Vardas21517       7.60            7.40
Pavarde39007      Vardas82138       7.60            7.40
Pavarde51286      Vardas10511       7.60            7.20
Pavarde36776      Vardas58147       7.60            7.60
Pavarde73456      Vardas38705       7.60            7.40
Pavarde75286      Vardas25555       7.60            7.60
Pavarde78800      Vardas96832       7.60            7.40
Pavarde29285      Vardas66763       7.60            7.40
Pavarde86380      Vardas97986       7.60            7.40
Pavarde20845      Vardas58492       7.60            6.80
Pavarde67860      Vardas31838       7.60            7.80
Pavarde72245      Vardas13226       7.60            7.80
Pavarde52615      Vardas13748       7.60            7.80
Pavarde26962      Vardas7154        7.60            7.00
Pavarde42982      Vardas70417       7.60            7.20
Pavarde27275      Vardas50227       7.60            7.80
Pavarde29419      Vardas16978       7.60            7.60
Pavarde90045      Vardas73710       7.60            7.80
Pavarde17098      Vardas71564       7.60            7.40
Pavarde40230      Vardas73225       7.60            7.40
Pavarde64345      Vardas82967       7.60            7.80
Pavarde10653      Vardas27961       7.60            7.80
Pavarde89372      Vardas47619       7.60            7.20
Pavarde41977      Vardas116         7.60            7.60
Pavarde74500      Vardas36146       7.60            7.60
Pavarde76661      Vardas22003       7.60            7.60
Pavarde25791      Vardas68780       7.64            7.40
Pavarde16008      Vardas77258       7.64            7.40
Pavarde26935      Vardas14485       7.64            7.80
Pavarde64285      Vardas37883       7.64            7.40
Pavarde56131      Vardas17949       7.64            8.00
Pavarde13593      Vardas85564       7.64            8.20
Pavarde20554      Vardas62401       7.64            7.40
Pavarde62638      Vardas57822       7.64            7.60
Pavarde27306      Vardas50977       7.64            7.80
Pavarde34164      Vardas10171       7.64            7.20
Pavarde68381      Vardas48433       7.64            7.00
Pavarde88214      Vardas26686       7.64            7.40
Pavarde73190      Vardas57656       7.64            7.40
Pavarde98562      Vardas77156       7.64            7.60
Pavarde53197      Vardas84745       7.64            7.40
Pavarde29630      Vardas38464       7.64            7.20
Pavarde1280       Vardas55265       7.64            7.20
Pavarde94676      Vardas86170       7.64            7.40
Pavarde90043      Vardas94559       7.64            8.00
Pavarde61857      Vardas11101       7.64            7.20
Pavarde38882      Vardas87636       7.64            7.80
Pavarde72506      Vardas9828        7.64            7.80
Pavarde57499      Vardas41589       7.64            7.40
Pavarde37136      Vardas85482       7.64            7.40
Pavarde30868      Vardas27361       7.64            7.40
Pavarde47733      Vardas59177       7.64            7.20
Pavarde26555      Vardas77628       7.64            8.00
Pavarde8036       Vardas21011       7.64            7.80
Pavarde65807      Vardas71834       7.64            7.80
Pavarde80366      Vardas88549       7.64            7.40
Pavarde50792      Vardas58600       7.64            7.40
Pavarde39371      Vardas29141       7.64            7.80
Pavarde60927      Vardas99050       7.64            7.20
Pavarde31275      Vardas49609       7.64            8.20
Pavarde14368      Vardas96263       7.64            7.60
Pavarde6840       Vardas34476       7.64            7.80
Pavarde82247      Vardas66076       7.64            7.80
Pavarde88270      Vardas46893       7.64            8.20
Pavarde65549      Vardas290         7.64            7.20
Pavarde10307      Vardas35821       7.64            7.40
Pavarde38787      Vardas90475       7.64            7.60
Pavarde30107      Vardas43200       7.64            7.40
Pavarde3543       Vardas17780       7.64            7.40
Pavarde16593      Vardas63811       7.64            7.40
Pavarde86746      Vardas49898       7.64            8.00
Pavarde42525      Vardas45182       7.64            7.60
Pavarde11799      Vardas44449       7.64            7.40
Pavarde82769      Vardas33058       7.64            7.60
Pavarde65211      Vardas87453       7.64            7.60
Pavarde80319      Vardas69425       7.64            7.40
Pavarde44454      Vardas26672       7.64            7.60
Pavarde17574      Vardas17786       7.64            7.40
Pavarde8127       Vardas66137       7.64            7.80
Pavarde41904      Vardas75915       7.64            7.00
Pavarde86937      Vardas51355       7.64            7.80
Pavarde9637       Vardas18339       7.64            7.80
Pavarde23476      Vardas81328       7.64            7.00
Pavarde77967      Vardas11227       7.64            7.40
Pavarde37458      Vardas18121       7.64            7.60
Pavarde81990      Vardas86151       7.64            7.20
Pavarde92365      Vardas23241       7.64            8.00
Pavarde13857      Vardas37112       7.64            7.80
Pavarde94153      Vardas50481       7.64            7.40
Pavarde73854      Vardas65563       7.64            7.20
Pavarde53242      Vardas15777       7.64            7.40
Pavarde40222      Vardas97621       7.64            7.80
Pavarde1621       Vardas80083       7.64            7.40
Pavarde13182      Vardas5345        7.64            7.20
Pavarde42261      Vardas8881        7.64            7.40
Pavarde74928      Vardas82063       7.64            8.20
Pavarde73478      Vardas83194       7.64            7.60
Pavarde80777      Vardas18112       7.64            7.80
Pavarde25855      Vardas77741       7.64            7.80
Pavarde60700      Vardas82259       7.64            7.40
Pavarde86876      Vardas23711       7.64            8.00
Pavarde96879      Vardas90252       7.64            7.20
Pavarde90108      Vardas36439       7.64            7.80
Pavarde94757      Vardas17672       7.64            8.00
Pavarde16047      Vardas24611       7.64            7.80
Pavarde46647      Vardas17532       7.64            8.00
Pavarde57272      Vardas6466        7.64            7.80
Pavarde80635      Vardas68349       7.64            7.40
Pavarde76740      Vardas33356       7.64            7.20
Pavarde47484      Vardas3276        7.64            8.00
Pavarde88516      Vardas69253       7.64            7.40
Pavarde62433      Vardas66640       7.64            7.60
Pavarde38497      Vardas36995       7.64            7.60
Pavarde33412      Vardas59218       7.64            7.60
Pavarde61756      Vardas69365       7.64            8.20
Pavarde90488      Vardas34023       7.64            7.40
Pavarde98459      Vardas49268       7.64            7.40
Pavarde9459       Vardas51601       7.64            7.60
Pavarde91800      Vardas17755       7.64            7.40
Pavarde8519       Vardas28383       7.64            8.00
Pavarde41386      Vardas46009       7.64            7.00
Pavarde11104      Vardas52868       7.64            7.20
Pavarde15426      Vardas51375       7.64            7.40
Pavarde66412      Vardas95772       7.64            7.80
Pavarde39027      Vardas64116       7.64            7.80
Pavarde41382      Vardas26666       7.64            7.80
Pavarde67647      Vardas25608       7.64            7.80
Pavarde81138      Vardas16303       7.64            7.80
Pavarde23135      Vardas56481       7.64            7.20
Pavarde73014      Vardas44595       7.64            7.40
Pavarde80662      Vardas15737       7.64            7.40
Pavarde58028      Vardas59666       7.64            7.20
Pavarde8080       Vardas39807       7.64            7.80
Pavarde8944       Vardas99571       7.64            7.40
Pavarde93459      Vardas19052       7.64            7.80
Pavarde72272      Vardas24252       7.64            7.40
Pavarde74886      Vardas84503       7.64            8.20
Pavarde47231      Vardas90660       7.64            7.40
Pavarde31315      Vardas38048       7.64            8.20
Pavarde38591      Vardas19841       7.64            8.00
Pavarde27885      Vardas34727       7.64            7.40
Pavarde16719      Vardas43794       7.64            7.40
Pavarde76743      Vardas6634        7.64            7.40
Pavarde900        Vardas30894       7.64            7.80
Pavarde96795      Vardas27829       7.64            7.80
Pavarde48811      Vardas61111       7.64            7.20
